id,x,y,deg
177_46,s-84.873512,s-88.559139,s203.511696
177_47,s-84.767986,s-87.011546,s164.566065
177_48,s-88.202193,s-84.784676,s251.823375
177_49,s-89.033007,s-84.751676,s114.854512
177_50,s-84.758735,s-88.057579,s342.959596
177_51,s-84.778170,s-85.972349,s209.256870
177_52,s-84.584932,s-84.739433,s89.157433
177_53,s-84.509244,s-85.275067,s203.589251
177_54,s-85.501507,s-84.563311,s84.774041
177_55,s-89.535678,s-84.353222,s154.458794
177_56,s-88.650725,s-84.256076,s179.325354
177_57,s-86.993807,s-84.307658,s211.283583
177_58,s-87.709263,s-84.211709,s67.613882
177_59,s-84.369158,s-89.786379,s34.959738
177_60,s-85.192444,s-84.242702,s287.617628
177_61,s-84.253465,s-87.091163,s208.845776
177_62,s-86.416006,s-84.171703,s276.944942
177_63,s-84.190965,s-88.741193,s346.698511
177_64,s-84.073274,s-84.050234,s191.604347
177_65,s-84.018412,s-86.721780,s10.556697
177_66,s-89.038904,s-84.064636,s85.882582
177_67,s-87.059755,s-83.600974,s266.902716
177_68,s-83.716159,s-85.706773,s176.335532
177_69,s-83.785604,s-83.469759,s210.175811
177_70,s-83.472147,s-85.131095,s106.257824
177_71,s-85.091205,s-83.611068,s66.378462
177_72,s-83.647223,s-89.120233,s154.192889
177_73,s-87.569920,s-83.474909,s200.340461
177_74,s-83.506784,s-87.744172,s15.607763
177_75,s-88.453452,s-83.662706,s51.278459
177_76,s-86.165173,s-83.509807,s241.837134
177_77,s-83.433488,s-86.920354,s345.210128
177_78,s-83.516009,s-88.348023,s195.805017
177_79,s-84.324264,s-83.683732,s28.184829
177_80,s-88.164073,s-83.249220,s279.895753
177_81,s-89.520950,s-83.635140,s12.239558
177_82,s-83.267468,s-84.323190,s182.969672
177_83,s-83.228797,s-85.788589,s327.982412
177_84,s-82.893418,s-89.577568,s85.703138
177_85,s-83.040764,s-88.203518,s349.887038
177_86,s-85.559677,s-83.013264,s292.895743
177_87,s-82.991707,s-82.875715,s164.721967
177_88,s-86.615126,s-83.187475,s303.157225
177_89,s-84.130470,s-82.780503,s278.848395
177_90,s-82.914079,s-84.064206,s349.836363
177_91,s-82.631328,s-86.935456,s112.528889
177_92,s-82.711708,s-86.157571,s0.205892
177_93,s-88.472322,s-82.749881,s60.446445
177_94,s-86.835135,s-82.626921,s149.213758
177_95,s-82.663037,s-88.916455,s45.797142
177_96,s-82.590401,s-84.915348,s197.178169
177_97,s-84.608308,s-82.533248,s69.740469
177_98,s-85.846238,s-82.355668,s112.342314
177_99,s-82.254179,s-82.462949,s58.222559
177_100,s-87.872616,s-82.450961,s252.527355
177_101,s-83.237338,s-82.351151,s97.322629
177_102,s-82.571283,s-87.605127,s212.833736
177_103,s-82.409295,s-83.186819,s198.516059
177_104,s-82.284262,s-84.417834,s206.029853
177_105,s-89.127642,s-82.042775,s122.362778
177_106,s-82.038255,s-88.709027,s183.774915
177_107,s-82.074781,s-86.195363,s140.992541
177_108,s-88.675827,s-82.182964,s310.388993
177_109,s-87.254483,s-81.991840,s283.991173
177_110,s-83.617618,s-81.863069,s119.568819
177_111,s-81.828861,s-87.119003,s148.539227
177_112,s-85.226091,s-81.808925,s105.861967
177_113,s-81.636400,s-82.168566,s54.452499
177_114,s-81.970535,s-85.529968,s214.958883
177_115,s-87.770809,s-81.813930,s135.346191
177_116,s-84.515712,s-81.657697,s303.606796
177_117,s-81.704432,s-88.059955,s344.165904
177_118,s-81.639570,s-83.672795,s193.746786
177_119,s-86.103942,s-81.475458,s61.608139
177_120,s-81.439293,s-81.474809,s101.710159
177_121,s-81.411579,s-82.638177,s337.413608
177_122,s-82.846614,s-81.818339,s309.828531
177_123,s-81.443559,s-89.228349,s0.626942
177_124,s-88.442274,s-81.317074,s125.766192
177_125,s-81.515280,s-86.754227,s199.430018
177_126,s-81.625432,s-84.846874,s320.936233
177_127,s-88.899468,s-81.074160,s71.055294
177_128,s-80.898138,s-85.576062,s80.775718
177_129,s-87.574768,s-81.386615,s326.312866
177_130,s-81.551755,s-83.109302,s230.306240
177_131,s-85.616134,s-81.218003,s256.797260
177_132,s-81.167487,s-86.096820,s217.900885
177_133,s-83.464153,s-81.099678,s289.293985
177_134,s-81.059124,s-84.725938,s229.072865
177_135,s-86.575244,s-80.761556,s245.962270
177_136,s-81.096654,s-88.255173,s308.310358
177_137,s-85.102417,s-80.801135,s240.729747
177_138,s-81.524702,s-80.681518,s214.050353
177_139,s-80.812029,s-87.314225,s129.500151
177_140,s-82.550537,s-80.889225,s306.778639
177_141,s-87.938988,s-81.034948,s78.133855
177_142,s-82.211564,s-89.751892,s13.767204
177_143,s-89.436205,s-80.532296,s299.933859
177_144,s-80.717268,s-82.208239,s197.089668
177_145,s-80.629211,s-80.552815,s169.636586
177_146,s-84.360228,s-80.461955,s245.676730
177_147,s-80.835980,s-89.752142,s315.062442
177_148,s-80.446372,s-83.302132,s146.899160
177_149,s-80.823234,s-89.003981,s350.587413
177_150,s-80.464544,s-86.391493,s349.353697
177_151,s-85.707056,s-80.648964,s320.776469
177_152,s-82.587330,s-80.170709,s276.695783
177_153,s-87.530205,s-80.740221,s4.593105
177_154,s-80.299862,s-84.377377,s82.597090
177_155,s-81.169470,s-80.172848,s289.531198
177_156,s-80.141693,s-82.455429,s203.878167
177_157,s-80.186850,s-88.243984,s200.915499
177_158,s-80.198886,s-87.072937,s195.514680
177_159,s-80.158185,s-81.793518,s344.149955
177_160,s-86.062339,s-79.877481,s170.138845
177_161,s-83.591151,s-80.374625,s285.064580
177_162,s-80.066977,s-85.477790,s187.603030
177_163,s-88.567334,s-80.532135,s359.009020
177_164,s-89.578464,s-81.665648,s27.258075
177_165,s-84.401611,s-79.803653,s140.697906
177_166,s-79.926784,s-80.424801,s330.689462
177_167,s-80.070525,s-79.722890,s139.865842
177_168,s-79.747651,s-84.963224,s97.820855
177_169,s-87.244855,s-79.762566,s263.642105
177_170,s-83.353708,s-79.560862,s66.170099
177_171,s-89.460352,s-79.678016,s271.709834
177_172,s-79.995094,s-83.717454,s276.669687
177_173,s-79.360899,s-81.945738,s32.732983
177_174,s-80.957369,s-81.678795,s308.208283
177_175,s-79.552528,s-88.007197,s217.531859
177_176,s-80.029039,s-89.269232,s232.375321
178_0,s-89.132509,s-89.190110,s76.584239
178_1,s-89.725424,s-89.552272,s244.607425
178_2,s-88.897477,s-89.692386,s343.123252
178_3,s-89.699668,s-88.655932,s290.367574
178_4,s-88.602433,s-88.522804,s195.138784
178_5,s-88.250479,s-88.016595,s223.455821
178_6,s-88.367519,s-89.687065,s315.376671
178_7,s-88.669309,s-88.099998,s73.499351
178_8,s-87.436097,s-89.140195,s9.713865
178_9,s-87.917197,s-87.666921,s274.732261
178_10,s-88.572120,s-87.544355,s301.094993
178_11,s-88.926196,s-87.447711,s104.341810
178_12,s-87.357610,s-89.525255,s126.248387
178_13,s-87.396203,s-88.019889,s197.945594
178_14,s-87.126387,s-87.194668,s98.764485
178_15,s-89.765829,s-87.166518,s294.502919
178_16,s-86.770079,s-88.359229,s203.736143
178_17,s-88.082544,s-86.814337,s63.570785
178_18,s-86.796242,s-87.851167,s352.447421
178_19,s-86.866625,s-89.733358,s342.022512
178_20,s-87.671266,s-86.795125,s286.128760
178_21,s-86.522651,s-86.443083,s142.746147
178_22,s-89.290319,s-86.491624,s239.059643
178_23,s-88.018674,s-86.059366,s251.503111
178_24,s-86.101237,s-88.377312,s359.853009
178_25,s-87.071218,s-86.062661,s290.859498
178_26,s-86.095550,s-89.160316,s21.076777
178_27,s-86.257014,s-87.151985,s317.218777
178_28,s-89.781657,s-86.049572,s277.463216
178_29,s-88.691096,s-85.986244,s292.554272
178_30,s-89.607815,s-88.147579,s26.843251
178_31,s-86.010517,s-86.365438,s345.039607
178_32,s-85.820580,s-89.700559,s339.211223
178_33,s-86.365846,s-85.563419,s290.935256
178_34,s-85.712842,s-87.544488,s2.779010
178_35,s-87.554343,s-85.649529,s296.648174
178_36,s-85.543792,s-88.494847,s201.648615
178_37,s-89.467460,s-85.460943,s293.997591
178_38,s-85.359292,s-85.655269,s164.498944
178_39,s-85.506239,s-88.041682,s328.554181
178_40,s-88.454242,s-85.342942,s278.823575
178_41,s-85.241852,s-86.828795,s357.753476
178_42,s-85.202653,s-89.725765,s348.692639
178_43,s-85.087187,s-85.079868,s127.398478
178_44,s-86.292034,s-84.927103,s268.989147
178_45,s-87.295525,s-84.879273,s245.210361
178_46,s-84.873512,s-88.559139,s203.511696
178_47,s-84.767986,s-87.011546,s164.566065
178_48,s-88.202193,s-84.784676,s251.823375
178_49,s-89.033007,s-84.751676,s114.854512
178_50,s-84.758735,s-88.057579,s342.959596
178_51,s-84.778170,s-85.972349,s209.256870
178_52,s-84.584932,s-84.739433,s89.157433
178_53,s-84.509244,s-85.275067,s203.589251
178_54,s-85.501507,s-84.563311,s84.774041
178_55,s-89.535678,s-84.353222,s154.458794
178_56,s-88.650725,s-84.256076,s179.325354
178_57,s-86.993807,s-84.307658,s211.283583
178_58,s-87.709263,s-84.211709,s67.613882
178_59,s-84.369158,s-89.786379,s34.959738
178_60,s-85.192444,s-84.242702,s287.617628
178_61,s-84.253465,s-87.091163,s208.845776
178_62,s-86.416006,s-84.171703,s276.944942
178_63,s-84.190965,s-88.741193,s346.698511
178_64,s-84.073274,s-84.050234,s191.604347
178_65,s-84.018412,s-86.721780,s10.556697
178_66,s-89.038904,s-84.064636,s85.882582
178_67,s-87.059755,s-83.600974,s266.902716
178_68,s-83.716159,s-85.706773,s176.335532
178_69,s-83.785604,s-83.469759,s210.175811
178_70,s-83.472147,s-85.131095,s106.257824
178_71,s-85.091205,s-83.611068,s66.378462
178_72,s-83.647223,s-89.120233,s154.192889
178_73,s-87.569920,s-83.474909,s200.340461
178_74,s-83.506784,s-87.744172,s15.607763
178_75,s-88.453452,s-83.662706,s51.278459
178_76,s-86.165173,s-83.509807,s241.837134
178_77,s-83.433488,s-86.920354,s345.210128
178_78,s-83.516009,s-88.348023,s195.805017
178_79,s-84.324264,s-83.683732,s28.184829
178_80,s-88.164073,s-83.249220,s279.895753
178_81,s-89.520950,s-83.635140,s12.239558
178_82,s-83.267468,s-84.323190,s182.969672
178_83,s-83.228797,s-85.788589,s327.982412
178_84,s-82.893418,s-89.577568,s85.703138
178_85,s-83.040764,s-88.203518,s349.887038
178_86,s-85.559677,s-83.013264,s292.895743
178_87,s-82.991707,s-82.875715,s164.721967
178_88,s-86.615126,s-83.187475,s303.157225
178_89,s-84.130470,s-82.780503,s278.848395
178_90,s-82.914079,s-84.064206,s349.836363
178_91,s-82.631328,s-86.935456,s112.528889
178_92,s-82.711708,s-86.157571,s0.205892
178_93,s-88.472322,s-82.749881,s60.446445
178_94,s-86.835135,s-82.626921,s149.213758
178_95,s-82.663037,s-88.916455,s45.797142
178_96,s-82.590401,s-84.915348,s197.178169
178_97,s-84.608308,s-82.533248,s69.740469
178_98,s-85.846238,s-82.355668,s112.342314
178_99,s-82.254179,s-82.462949,s58.222559
178_100,s-87.872616,s-82.450961,s252.527355
178_101,s-83.237338,s-82.351151,s97.322629
178_102,s-82.571283,s-87.605127,s212.833736
178_103,s-82.409295,s-83.186819,s198.516059
178_104,s-82.284262,s-84.417834,s206.029853
178_105,s-89.127642,s-82.042775,s122.362778
178_106,s-82.038255,s-88.709027,s183.774915
178_107,s-82.074781,s-86.195363,s140.992541
178_108,s-88.675827,s-82.182964,s310.388993
178_109,s-87.254483,s-81.991840,s283.991173
178_110,s-83.617618,s-81.863069,s119.568819
178_111,s-81.828861,s-87.119003,s148.539227
178_112,s-85.226091,s-81.808925,s105.861967
178_113,s-81.636400,s-82.168566,s54.452499
178_114,s-81.970535,s-85.529968,s214.958883
178_115,s-87.770809,s-81.813930,s135.346191
178_116,s-84.515712,s-81.657697,s303.606796
178_117,s-81.704432,s-88.059955,s344.165904
178_118,s-81.639570,s-83.672795,s193.746786
178_119,s-86.103942,s-81.475458,s61.608139
178_120,s-81.439293,s-81.474809,s101.710159
178_121,s-81.411579,s-82.638177,s337.413608
178_122,s-82.846614,s-81.818339,s309.828531
178_123,s-81.443559,s-89.228349,s0.626942
178_124,s-88.442274,s-81.317074,s125.766192
178_125,s-81.515280,s-86.754227,s199.430018
178_126,s-81.625432,s-84.846874,s320.936233
178_127,s-88.899468,s-81.074160,s71.055294
178_128,s-80.898138,s-85.576062,s80.775718
178_129,s-87.574768,s-81.386615,s326.312866
178_130,s-81.551755,s-83.109302,s230.306240
178_131,s-85.616134,s-81.218003,s256.797260
178_132,s-81.167487,s-86.096820,s217.900885
178_133,s-83.464153,s-81.099678,s289.293985
178_134,s-81.059124,s-84.725938,s229.072865
178_135,s-86.575244,s-80.761556,s245.962270
178_136,s-81.096654,s-88.255173,s308.310358
178_137,s-85.102417,s-80.801135,s240.729747
178_138,s-81.524702,s-80.681518,s214.050353
178_139,s-80.812029,s-87.314225,s129.500151
178_140,s-82.550537,s-80.889225,s306.778639
178_141,s-87.938988,s-81.034948,s78.133855
178_142,s-82.211564,s-89.751892,s13.767204
178_143,s-89.436205,s-80.532296,s299.933859
178_144,s-80.717268,s-82.208239,s197.089668
178_145,s-80.629211,s-80.552815,s169.636586
178_146,s-84.360228,s-80.461955,s245.676730
178_147,s-80.835980,s-89.752142,s315.062442
178_148,s-80.446372,s-83.302132,s146.899160
178_149,s-80.823234,s-89.003981,s350.587413
178_150,s-80.464544,s-86.391493,s349.353697
178_151,s-85.707056,s-80.648964,s320.776469
178_152,s-82.587330,s-80.170709,s276.695783
178_153,s-87.530205,s-80.740221,s4.593105
178_154,s-80.299862,s-84.377377,s82.597090
178_155,s-81.169470,s-80.172848,s289.531198
178_156,s-80.141693,s-82.455429,s203.878167
178_157,s-80.186850,s-88.243984,s200.915499
178_158,s-80.198886,s-87.072937,s195.514680
178_159,s-80.158185,s-81.793518,s344.149955
178_160,s-86.062339,s-79.877481,s170.138845
178_161,s-83.591151,s-80.374625,s285.064580
178_162,s-80.066977,s-85.477790,s187.603030
178_163,s-88.567334,s-80.532135,s359.009020
178_164,s-89.578464,s-81.665648,s27.258075
178_165,s-84.401611,s-79.803653,s140.697906
178_166,s-79.926784,s-80.424801,s330.689462
178_167,s-80.070525,s-79.722890,s139.865842
178_168,s-79.747651,s-84.963224,s97.820855
178_169,s-87.244855,s-79.762566,s263.642105
178_170,s-83.353708,s-79.560862,s66.170099
178_171,s-89.460352,s-79.678016,s271.709834
178_172,s-79.995094,s-83.717454,s276.669687
178_173,s-79.360899,s-81.945738,s32.732983
178_174,s-80.957369,s-81.678795,s308.208283
178_175,s-79.552528,s-88.007197,s217.531859
178_176,s-80.029039,s-89.269232,s232.375321
178_177,s-85.212231,s-79.465392,s67.994768
179_0,s-89.132509,s-89.190110,s76.584239
179_1,s-89.725424,s-89.552272,s244.607425
179_2,s-88.897477,s-89.692386,s343.123252
179_3,s-89.699668,s-88.655932,s290.367574
179_4,s-88.602433,s-88.522804,s195.138784
179_5,s-88.250479,s-88.016595,s223.455821
179_6,s-88.367519,s-89.687065,s315.376671
179_7,s-88.669309,s-88.099998,s73.499351
179_8,s-87.436097,s-89.140195,s9.713865
179_9,s-87.917197,s-87.666921,s274.732261
179_10,s-88.572120,s-87.544355,s301.094993
179_11,s-88.926196,s-87.447711,s104.341810
179_12,s-87.357610,s-89.525255,s126.248387
179_13,s-87.396203,s-88.019889,s197.945594
179_14,s-87.126387,s-87.194668,s98.764485
179_15,s-89.765829,s-87.166518,s294.502919
179_16,s-86.770079,s-88.359229,s203.736143
179_17,s-88.082544,s-86.814337,s63.570785
179_18,s-86.796242,s-87.851167,s352.447421
179_19,s-86.866625,s-89.733358,s342.022512
179_20,s-87.671266,s-86.795125,s286.128760
179_21,s-86.522651,s-86.443083,s142.746147
179_22,s-89.290319,s-86.491624,s239.059643
179_23,s-88.018674,s-86.059366,s251.503111
179_24,s-86.101237,s-88.377312,s359.853009
179_25,s-87.071218,s-86.062661,s290.859498
179_26,s-86.095550,s-89.160316,s21.076777
179_27,s-86.257014,s-87.151985,s317.218777
179_28,s-89.781657,s-86.049572,s277.463216
179_29,s-88.691096,s-85.986244,s292.554272
179_30,s-89.607815,s-88.147579,s26.843251
179_31,s-86.010517,s-86.365438,s345.039607
179_32,s-85.820580,s-89.700559,s339.211223
179_33,s-86.365846,s-85.563419,s290.935256
179_34,s-85.712842,s-87.544488,s2.779010
179_35,s-87.554343,s-85.649529,s296.648174
179_36,s-85.543792,s-88.494847,s201.648615
179_37,s-89.467460,s-85.460943,s293.997591
179_38,s-85.359292,s-85.655269,s164.498944
179_39,s-85.506239,s-88.041682,s328.554181
179_40,s-88.454242,s-85.342942,s278.823575
179_41,s-85.241852,s-86.828795,s357.753476
179_42,s-85.202653,s-89.725765,s348.692639
179_43,s-85.087187,s-85.079868,s127.398478
179_44,s-86.292034,s-84.927103,s268.989147
179_45,s-87.295525,s-84.879273,s245.210361
179_46,s-84.873512,s-88.559139,s203.511696
179_47,s-84.767986,s-87.011546,s164.566065
179_48,s-88.202193,s-84.784676,s251.823375
179_49,s-89.033007,s-84.751676,s114.854512
179_50,s-84.758735,s-88.057579,s342.959596
179_51,s-84.778170,s-85.972349,s209.256870
179_52,s-84.584932,s-84.739433,s89.157433
179_53,s-84.509244,s-85.275067,s203.589251
179_54,s-85.501507,s-84.563311,s84.774041
179_55,s-89.535678,s-84.353222,s154.458794
179_56,s-88.650725,s-84.256076,s179.325354
179_57,s-86.993807,s-84.307658,s211.283583
179_58,s-87.709263,s-84.211709,s67.613882
179_59,s-84.369158,s-89.786379,s34.959738
179_60,s-85.192444,s-84.242702,s287.617628
179_61,s-84.253465,s-87.091163,s208.845776
179_62,s-86.416006,s-84.171703,s276.944942
179_63,s-84.190965,s-88.741193,s346.698511
179_64,s-84.073274,s-84.050234,s191.604347
179_65,s-84.018412,s-86.721780,s10.556697
179_66,s-89.038904,s-84.064636,s85.882582
179_67,s-87.059755,s-83.600974,s266.902716
179_68,s-83.716159,s-85.706773,s176.335532
179_69,s-83.785604,s-83.469759,s210.175811
179_70,s-83.472147,s-85.131095,s106.257824
179_71,s-85.091205,s-83.611068,s66.378462
179_72,s-83.647223,s-89.120233,s154.192889
179_73,s-87.569920,s-83.474909,s200.340461
179_74,s-83.506784,s-87.744172,s15.607763
179_75,s-88.453452,s-83.662706,s51.278459
179_76,s-86.165173,s-83.509807,s241.837134
179_77,s-83.433488,s-86.920354,s345.210128
179_78,s-83.516009,s-88.348023,s195.805017
179_79,s-84.324264,s-83.683732,s28.184829
179_80,s-88.164073,s-83.249220,s279.895753
179_81,s-89.520950,s-83.635140,s12.239558
179_82,s-83.267468,s-84.323190,s182.969672
179_83,s-83.228797,s-85.788589,s327.982412
179_84,s-82.893418,s-89.577568,s85.703138
179_85,s-83.040764,s-88.203518,s349.887038
179_86,s-85.559677,s-83.013264,s292.895743
179_87,s-82.991707,s-82.875715,s164.721967
179_88,s-86.615126,s-83.187475,s303.157225
179_89,s-84.130470,s-82.780503,s278.848395
179_90,s-82.914079,s-84.064206,s349.836363
179_91,s-82.631328,s-86.935456,s112.528889
179_92,s-82.711708,s-86.157571,s0.205892
179_93,s-88.472322,s-82.749881,s60.446445
179_94,s-86.835135,s-82.626921,s149.213758
179_95,s-82.663037,s-88.916455,s45.797142
179_96,s-82.590401,s-84.915348,s197.178169
179_97,s-84.608308,s-82.533248,s69.740469
179_98,s-85.846238,s-82.355668,s112.342314
179_99,s-82.254179,s-82.462949,s58.222559
179_100,s-87.872616,s-82.450961,s252.527355
179_101,s-83.237338,s-82.351151,s97.322629
179_102,s-82.571283,s-87.605127,s212.833736
179_103,s-82.409295,s-83.186819,s198.516059
179_104,s-82.284262,s-84.417834,s206.029853
179_105,s-89.127642,s-82.042775,s122.362778
179_106,s-82.038255,s-88.709027,s183.774915
179_107,s-82.074781,s-86.195363,s140.992541
179_108,s-88.675827,s-82.182964,s310.388993
179_109,s-87.254483,s-81.991840,s283.991173
179_110,s-83.617618,s-81.863069,s119.568819
179_111,s-81.828861,s-87.119003,s148.539227
179_112,s-85.226091,s-81.808925,s105.861967
179_113,s-81.636400,s-82.168566,s54.452499
179_114,s-81.970535,s-85.529968,s214.958883
179_115,s-87.770809,s-81.813930,s135.346191
179_116,s-84.515712,s-81.657697,s303.606796
179_117,s-81.704432,s-88.059955,s344.165904
179_118,s-81.639570,s-83.672795,s193.746786
179_119,s-86.103942,s-81.475458,s61.608139
179_120,s-81.439293,s-81.474809,s101.710159
179_121,s-81.411579,s-82.638177,s337.413608
179_122,s-82.846614,s-81.818339,s309.828531
179_123,s-81.443559,s-89.228349,s0.626942
179_124,s-88.442274,s-81.317074,s125.766192
179_125,s-81.515280,s-86.754227,s199.430018
179_126,s-81.625432,s-84.846874,s320.936233
179_127,s-88.899468,s-81.074160,s71.055294
179_128,s-80.898138,s-85.576062,s80.775718
179_129,s-87.574768,s-81.386615,s326.312866
179_130,s-81.551755,s-83.109302,s230.306240
179_131,s-85.616134,s-81.218003,s256.797260
179_132,s-81.167487,s-86.096820,s217.900885
179_133,s-83.464153,s-81.099678,s289.293985
179_134,s-81.059124,s-84.725938,s229.072865
179_135,s-86.575244,s-80.761556,s245.962270
179_136,s-81.096654,s-88.255173,s308.310358
179_137,s-85.102417,s-80.801135,s240.729747
179_138,s-81.524702,s-80.681518,s214.050353
179_139,s-80.812029,s-87.314225,s129.500151
179_140,s-82.550537,s-80.889225,s306.778639
179_141,s-87.938988,s-81.034948,s78.133855
179_142,s-82.211564,s-89.751892,s13.767204
179_143,s-89.436205,s-80.532296,s299.933859
179_144,s-80.717268,s-82.208239,s197.089668
179_145,s-80.629211,s-80.552815,s169.636586
179_146,s-84.360228,s-80.461955,s245.676730
179_147,s-80.835980,s-89.752142,s315.062442
179_148,s-80.446372,s-83.302132,s146.899160
179_149,s-80.823234,s-89.003981,s350.587413
179_150,s-80.464544,s-86.391493,s349.353697
179_151,s-85.707056,s-80.648964,s320.776469
179_152,s-82.587330,s-80.170709,s276.695783
